2018-11-10 09:15:59,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 09:08:27,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 08:41:50,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 08:24:49,b'#UnitedAirlines I need to reschedule my flight in to SFO tomorrow.'
2018-11-10 07:42:15,b'It\xe2\x80\x99s not too late to catch a Thanksgiving Flight Deals with United Airlines! Check out our low fare tracker and fin\xe2\x80\xa6 https://t.co/N8ONyX9HLA'
2018-11-10 07:37:11,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 06:57:35,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 06:23:30,b'RT @lauriekeith: Attention @united - please do not tell your valued passengers that they need to check their luggage because there is no mo\xe2\x80\xa6'
2018-11-10 06:18:42,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 06:18:17,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 04:27:57,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 04:11:52,b'#unitedAIRLINES literally made everybody in Texas late'
2018-11-10 04:08:34,"b""I'M GOING TO #JAPAN !!! Thank you @orbitz and @united on finding me an AMAZING airfare Can't wait to get my fill of\xe2\x80\xa6 https://t.co/VpnM3Q5JCW"""
2018-11-10 04:04:20,"b""RT @FlyHumboldt: Don't #procrastinate!  Book your #holiday #travel now!  Flights to #LAX and #SFO for November and December are filling up.\xe2\x80\xa6"""
2018-11-10 04:01:21,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 03:53:58,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 03:41:22,b'Attention @united - please do not tell your valued passengers that they need to check their luggage because there i\xe2\x80\xa6 https://t.co/iTO2rR1GMs'
2018-11-10 03:15:52,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 02:49:49,b'RT @GeminiJets: JUST LANDED! @GeminiJets 1:400-scale @united @Boeing @BoeingAirplanes 787-10 #Dreamliner item GJUAL1785. See a list of glob\xe2\x80\xa6'
2018-11-10 02:12:34,"b'@united #unitedAIRLINES what a mess, thankfully Delta is flying direct soon UA82 9pm still on the ground at EWR. Yo\xe2\x80\xa6 https://t.co/QgIlyE2W86'"
2018-11-10 02:05:49,b'@UnitedAir_  The check in crew at the United Club in Chicago is Awesome Thank you ! #CustomerService #unitedAIRLINES'
2018-11-10 02:04:31,b'RT @JaspreetUnited: Had a busy week working in Orange County &amp; also had a beautiful takeoff to the east as well (my second time doing that\xe2\x80\xa6'
2018-11-10 02:03:37,b'Had a busy week working in Orange County &amp; also had a beautiful takeoff to the east as well (my second time doing t\xe2\x80\xa6 https://t.co/R8ypHCniSJ'
2018-11-10 01:53:42,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 01:34:56,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 01:24:41,b'@united Its one thing to delay a flight and not compensate you for it. It\xe2\x80\x99s another when it\xe2\x80\x99s your army boyfriend c\xe2\x80\xa6 https://t.co/IjIMdPNqqB'
2018-11-10 00:58:46,b'RT @GeminiJets: JUST LANDED! @GeminiJets 1:400-scale @united @Boeing @BoeingAirplanes 787-10 #Dreamliner item GJUAL1785. See a list of glob\xe2\x80\xa6'
2018-11-10 00:52:06,b'JUST LANDED! @GeminiJets 1:400-scale @united @Boeing @BoeingAirplanes 787-10 #Dreamliner item GJUAL1785. See a list\xe2\x80\xa6 https://t.co/k1Z11FeRcd'
2018-11-10 00:46:30,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 00:13:26,b'Sitting on @united #786 at the gate now 30+ min delayed @JohnWayneAir because we are overweight and now need to dum\xe2\x80\xa6 https://t.co/CtfWhD20p8'
2018-11-10 00:12:13,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-10 00:05:25,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-09 23:43:16,b'And again.... final answer??? #thatsthemilliondollarquestion @united #unitedairlines https://t.co/2PgcvrGL26'
2018-11-09 23:24:01,b'#unitedairlines needs to get the memo that stl to ord is a money maker leg as it is always negative numbers with lo\xe2\x80\xa6 https://t.co/JMxrI484Ju'
2018-11-09 23:17:11,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-09 23:11:16,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-09 23:01:31,b'RT @cassidysvacay: United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting #crew\xe2\x80\xa6'
2018-11-09 22:55:52,b'United 787-10 N17002 getting worked at Boeing Charleston. @united #avgeek #Boeing #Dreamliner #B787 #planespotting\xe2\x80\xa6 https://t.co/mWbnKncFB9'
2018-11-09 22:54:39,"b'RT @OneLuckyGirl_28: YEAR OF THE DOG\nUnited Airlines\nFounded : April 6, 1926\n28/1 Lifepath @TIGER_GG33\n\n11:11:11 - #UnitedAirlines has lite\xe2\x80\xa6'"
2018-11-09 22:43:25,b'Well @united this is incorrect. Just announced the 2nd delay for connecting flight... make that delayed flight #3 i\xe2\x80\xa6 https://t.co/pl3VRzA0iy'
2018-11-09 21:42:29,b'@united worst service ever . 1 hr flight delayed . Get some aircrafts #unitedAIRLINES'
2018-11-09 20:55:38,"b""RT @FlyHumboldt: Don't #procrastinate!  Book your #holiday #travel now!  Flights to #LAX and #SFO for November and December are filling up.\xe2\x80\xa6"""
2018-11-09 20:41:17,"b""Don't #procrastinate!  Book your #holiday #travel now!  Flights to #LAX and #SFO for November and December are fill\xe2\x80\xa6 https://t.co/g0E5xI0LFJ"""
2018-11-09 19:46:47,b'What\xe2\x80\x99s the point of texting updates if they aren\xe2\x80\x99t accurate?! Just missed my flight thanks to this @united text upd\xe2\x80\xa6 https://t.co/BGEFJXHefC'
2018-11-09 19:25:37,"b'Well, don\xe2\x80\x99t fly #UnitedAirlines . They will surprise you by rebooking you, then rebook you again, so you can\xe2\x80\x99t make\xe2\x80\xa6 https://t.co/w5EfG0DMtJ'"
2018-11-09 19:08:17,"b'@united @iah we should be landing in Corpus Christi, TX. Instead we taxied for nearly an hour and they are going to\xe2\x80\xa6 https://t.co/pPXJUCZJ4V'"
2018-11-09 18:17:18,b'Jax received his first set of wings today! \xf0\x9f\x98\x8d\xf0\x9f\x92\x99\xe2\x9c\x88\xef\xb8\x8f  @united #flyunited #unitedairlines #travelbaby https://t.co/osSnXL273B'
2018-11-09 17:59:02,b'RT @wendellsab: Proud to honor our Veterans! #WeAreUnited #LAX #UnitedAirlines https://t.co/IkS1Yg1S6x'
2018-11-09 17:02:09,b'Finally heading home. But first some pre-flight soup. #UnitedClub #UnitedAirlines #businesstravel https://t.co/VdsLUaGmbO'
2018-11-09 17:01:00,b'#UnitedAirlines is the first North American airline to get a #Boeing 787-10. https://t.co/0ucgiL3dUS'
2018-11-09 16:57:38,"b'I love @united their customer service is usually great. However, when you lose my baby bag that you checked in at t\xe2\x80\xa6 https://t.co/vAvqDiYlEB'"
2018-11-09 16:23:16,"b'#UnitedAirlines\nUnited Airlines - Rich History in Aviation. For more information, Visit us Now.......\xe2\x80\xa6 https://t.co/dF4gDV1B7D'"
2018-11-09 15:51:35,b'Welcome to work ORD team members - the new United parking lot!\n@BeingUnited #UnitedAirlines https://t.co/G3phuXnCtT'
2018-11-09 14:52:25,b'Proud to honor our Veterans! #WeAreUnited #LAX #UnitedAirlines https://t.co/IkS1Yg1S6x'
2018-11-09 14:49:51,b'NEVER fly @united ! Took us over 30 hours to get home from HONEYMOON and lost an entire day on the way there due to\xe2\x80\xa6 https://t.co/XFUO407Kcj'
2018-11-09 14:13:30,b'#UnitedAirlines Fall of part of the ceiling flight #UA986 CDG-ORD.\nPart of the cabin ceiling collapsed as the plane\xe2\x80\xa6 https://t.co/uSQHL1u4Az'
2018-11-09 13:42:52,b'Always the sun \xf0\x9f\x8c\x9e\nLovely original vintage poster by Joseph FEHER soon for sale at\nhttps://t.co/VVne56FjaG\n.\n.\n.\n.\xe2\x80\xa6 https://t.co/6zteOgC5P3'
2018-11-09 12:25:49,b'Great. Not only did #UnitedAirlines not have our luggage on our flight but when they delivered to us at 4am 2 of th\xe2\x80\xa6 https://t.co/txi5DZtXkT'
2018-11-09 10:11:41,"b'So, so early! And United made me check my backpack? $30 to do so, not cool @unitedairlines #unitedairlines (@ LaGua\xe2\x80\xa6 https://t.co/AF9YDYE4RM'"
2018-11-09 04:14:10,b'RT @softsoylent: damn bitch united airlines stock drop #NintendoSwitch #DELTARUNE #NoOneIsAboveTheLaw #TrumpIsNotAboveTheLaw #DisneyPlus #B\xe2\x80\xa6'
2018-11-09 04:06:27,b'Good job #UnitedAirlines way to lose 3/4 of the passengers on the plane luggage......... NEVER FLYING WITH YOU AGAIN! \n#NeverAgain #'
2018-11-09 04:00:04,b'RT @softsoylent: damn bitch united airlines stock drop #NintendoSwitch #DELTARUNE #NoOneIsAboveTheLaw #TrumpIsNotAboveTheLaw #DisneyPlus #B\xe2\x80\xa6'
2018-11-09 03:59:06,b'RT @softsoylent: damn bitch united airlines stock drop #NintendoSwitch #DELTARUNE #NoOneIsAboveTheLaw #TrumpIsNotAboveTheLaw #DisneyPlus #B\xe2\x80\xa6'
2018-11-09 03:58:36,b'damn bitch united airlines stock drop #NintendoSwitch #DELTARUNE #NoOneIsAboveTheLaw #TrumpIsNotAboveTheLaw\xe2\x80\xa6 https://t.co/4N9cnnd9r7'
2018-11-09 02:38:48,"b'Baggage on a different flight, rude United employees, especially letting random ppl cut in line. Fucking fail airli\xe2\x80\xa6 https://t.co/PLPMI2vQiO'"
2018-11-09 02:17:32,"b'The face you make when you wake up after you have landed but find out you\xe2\x80\x99re in Abilene, Texas an NOT Dallas, Texas\xe2\x80\xa6 https://t.co/ll2rPL9RQV'"
2018-11-09 01:59:07,b'RT @TothRj: @united \xe2\x9c\x88\xef\xb8\x8f #megaplane @boeing #737 landing at @flyohare \xf0\x9f\x93\xb8\xf0\x9f\x91\x8d\n.\n#aviationdaily #photography #instaplane #planespotting #planespott\xe2\x80\xa6'
2018-11-09 01:32:08,b'RT @TothRj: @united \xe2\x9c\x88\xef\xb8\x8f #megaplane @boeing #737 landing at @flyohare \xf0\x9f\x93\xb8\xf0\x9f\x91\x8d\n.\n#aviationdaily #photography #instaplane #planespotting #planespott\xe2\x80\xa6'
2018-11-09 01:31:34,b'RT @TothRj: @united \xe2\x9c\x88\xef\xb8\x8f #megaplane @boeing #737 landing at @flyohare \xf0\x9f\x93\xb8\xf0\x9f\x91\x8d\n.\n#aviationdaily #photography #instaplane #planespotting #planespott\xe2\x80\xa6'
2018-11-09 01:17:47,b'@united \xe2\x9c\x88\xef\xb8\x8f #megaplane @boeing #737 landing at @flyohare \xf0\x9f\x93\xb8\xf0\x9f\x91\x8d\n.\n#aviationdaily #photography #instaplane #planespotting\xe2\x80\xa6 https://t.co/4HKYiFE1pb'
2018-11-09 00:15:19,b'Well done #UnitedAirlines!   Special thanks to Cheryl out of the Denver airport - I left something valuable on the\xe2\x80\xa6 https://t.co/Adhe2rRtyx'
2018-11-08 23:00:30,b'RT @Lapazconstruye: I\xe2\x80\x99m very upset \xf0\x9f\x98\xa1 with #unitedairlines @UnitedAirHelp Fly 474 #Chicago #Ohare from #Mexico #Mexico to #Chicago I will lo\xe2\x80\xa6'
2018-11-08 22:36:29,b'I\xe2\x80\x99m very upset \xf0\x9f\x98\xa1 with #unitedairlines @UnitedAirHelp Fly 474 #Chicago #Ohare from #Mexico #Mexico to #Chicago I will lost my fly to #Raleigh'
2018-11-08 21:17:19,"b'Living in the Bay Area, I tend to forget that it is winter. Thank you, Colorado, for reminding me! On my way to\xe2\x80\xa6 https://t.co/4nHmDzNtDI'"
2018-11-08 20:22:50,b'@KeeganMKey @united The best relationships are built on not caring about the baggage one brings with them. #unitedAIRLINES #wedaretonotcare'
2018-11-08 19:43:49,"b'A short and ""suite"" video review of the @united Polaris Business Class on their 767 from Venice, Italy to Newark\xe2\x80\xa6 https://t.co/3Z9DqpkjUw'"
2018-11-08 19:20:09,"b'The policy just pisses off customers, and causes United to loose money! What idiot runs #UnitedAirlines\xe2\x80\xa6 https://t.co/ExE5ckt6kv'"
2018-11-08 19:20:08,b'Haha I just spoke to a customer serv. Rep for #unitedairlines and he admitted that their policy makes no sense!!! Hahaha'
2018-11-08 19:20:08,b'#unitedairlines has fallen to below #frontier. #UnitedAirlines hates its customers!!!!!'
2018-11-08 18:00:19,b'Awesome news for United travelers:\n\n#UnitedAirlines is expanding flights to China from the New York City area!\xe2\x80\xa6 https://t.co/lyFcMPg8Oa'
2018-11-08 17:56:31,b'.. #wheelsUp .. on my way ..  #Iluv2fly  .. #UnitedAirlines .. https://t.co/U1cpLOMWqG'
2018-11-08 17:53:38,b'Current Read: Jurassic Park \xf0\x9f\xa6\x96\n.\n.\n#michaelchrichton #jurassicpark #unitedairlines #writer #englishmajor #thrillers\xe2\x80\xa6 https://t.co/Gg8ZhIlwDq'
2018-11-08 17:00:02,"b"".. #myChariotHasArrived  .. it's a good day to fly .. #IflyUnited .. #UnitedAirlines my favorite.. https://t.co/KFfJ6SBRbV"""
2018-11-08 13:04:42,b'Thank you #americanairlines #deltaairlines and #unitedairlines for stepping up your #coffee game. Your coffees are\xe2\x80\xa6 https://t.co/nL9nmTUn6E'
2018-11-08 12:52:18,b'In my friday voice fooool way cali at\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #calilife #moneybags #workflow  #unitedairlines #motivateyourself\xe2\x80\xa6 https://t.co/Vt9dAabp3P'
2018-11-08 12:28:07,b'Thank you #americanairlines #deltaairlines and #unitedairlines for stepping up your #coffee game. Your coffees are\xe2\x80\xa6 https://t.co/15za3X2KGb'
2018-11-08 11:52:51,b'#UnitedAirlines To Reduce Number Of Crew On International Flights\n\nhttps://t.co/mNxDUdbMzC'
2018-11-08 08:44:37,b'RT @ElumbusEN: #unitedAIRLINES To Reduce Number Of #Crew On #InternationalFlights\n#airlines #travel #flights https://t.co/jDlSCPas2C'
2018-11-08 08:44:20,b'#unitedAIRLINES To Reduce Number Of #Crew On #InternationalFlights\n#airlines #travel #flights https://t.co/jDlSCPas2C'
2018-11-08 05:07:25,b'I forget how unorganized @united is until I fly with them \xf0\x9f\x99\x84\xf0\x9f\x99\x84 #never #never #neveragain #delayedflight #delayedapp\xe2\x80\xa6 https://t.co/bMtdvFCGg2'
2018-11-08 04:56:44,"b'Book United Airlines with FCM Sri Lanka - NKAR \xe2\x9c\x88\xef\xb8\x8f\nAs per IATA, United Airlines tickets cannot be issued from Sri La\xe2\x80\xa6 https://t.co/38ZX2QmeYt'"
2018-11-08 03:01:57,"b""According to #UnitedAirlines, if the flight number is the same,it doesn't need to show as a connection. So my 1 con\xe2\x80\xa6 https://t.co/K3gEHesuFV"""
2018-11-08 02:34:40,b'@united it\xe2\x80\x99s the same thing everyone i fly with your airline. 3 hours delayed and every time we land we always stay\xe2\x80\xa6 https://t.co/8AYgH7dgrW'
2018-11-08 02:29:47,b'@united made passengers check bags claiming no overhead space. Yet tons of open bins with space. Refused to let us\xe2\x80\xa6 https://t.co/F3EMmKBev0'
2018-11-08 01:41:34,b'RT @TonyCarrini: Love watching the #sunset from 37K feet. Taken yesterday on our way home from #losangeles. #clouds #roadwarrior #horizon #\xe2\x80\xa6'
2018-11-08 01:41:13,b'Love watching the #sunset from 37K feet. Taken yesterday on our way home from #losangeles. #clouds #roadwarrior\xe2\x80\xa6 https://t.co/s4OLatEiDO'
2018-11-08 00:57:13,b'My favorite view #no filter #itsabirditsaplane #unitedairlines https://t.co/L050TRLnCT'
2018-11-08 00:41:43,b'United airline always is a bad experience for me. #unitedAIRLINES'
2018-11-08 00:29:09,b'Thanks #unitedAIRLINES for accommodating and great customer service today. #105k #2018 #UA297'
2018-11-08 00:16:12,"b'What\xe2\x80\x99s up w/ #UnitedAirlines customer service! At SFO waiting to catch flight to lax, We might miss our connecting\xe2\x80\xa6 https://t.co/rexijgcdnz'"
2018-11-07 22:35:29,b'My coworker flew @united yesterday and her bags were left in the rain therefore destroying her belongings in her lu\xe2\x80\xa6 https://t.co/M6Td6YdG3y'
2018-11-07 21:56:51,b'Congratulations on your 20 years of service @united to EWR\xe2\x80\x99s own CSR Israel Ogonkola #unitedAIRLINES #united https://t.co/sOOKG9gZ6F'
2018-11-07 21:20:52,b'@UnitedAirHelp thanks for allowing me to book in the middle of the plane and then moving my Defense Travel System s\xe2\x80\xa6 https://t.co/zK8C6DE07O'
2018-11-07 20:06:29,b'Great service and very accommodative staff Mr Chaudhuri. Usually @united gets brickbats. This time wins for top exp\xe2\x80\xa6 https://t.co/eRFjHfVKHN'
2018-11-07 19:43:08,b'Nice plug in Hemisphere magazine on all United Flights! \n.\n.\n.\n.\n#cajun #seasoning #unitedairlines #hemishphere\xe2\x80\xa6 https://t.co/e1A1guQie5'
2018-11-07 19:10:48,"b'So I painstakingly enter details to search for a flight on United app, click Search &amp; it says I must update app to\xe2\x80\xa6 https://t.co/wJhevFF9fO'"
2018-11-07 18:40:00,b'Celebratory scotch... Flying with a friend today who just crossed 3 Million Lifetime Miles with one airline. It\xe2\x80\x99s a\xe2\x80\xa6 https://t.co/ADoz6vWNL9'
2018-11-07 18:35:27,b'#unitedairlines The never ending saga of flights to and from Newark on United Airlines continues. Right now I\xe2\x80\x99m fly\xe2\x80\xa6 https://t.co/26RbFLe5gJ'
2018-11-07 18:09:50,b'Made it! Travel days.\n.\n.\n.\n#bwatsmusic #differencetour #tourlife #ontheroad #unitedairlines #southwestairlines\xe2\x80\xa6 https://t.co/xZDNf3GZzP'
2018-11-07 18:01:10,"b'Yesterday, I had a very challenging day of flying out of Burbank, but I want to thank @united  #unitedAIRLINES for\xe2\x80\xa6 https://t.co/glbCe912en'"
2018-11-07 15:31:14,b'Sitting on the tarmac in Jackson Hole...hour two...#UnitedAirlines'
2018-11-07 15:26:16,"b'What Can A CIO Do About The Problem Of Airline Overbooking? [https://t.co/rUbVkb7gDS] #IT, #manager, #analytics,\xe2\x80\xa6 https://t.co/VADwLf0enL'"
2018-11-07 14:55:12,"b""With 200,000 miles under his belt this year alone, The Alexander Group's John Lamar knows his way around an\xe2\x80\xa6 https://t.co/PxoUgBe49R"""
2018-11-07 14:37:02,b'RT @kingkevin: Thank you @united for a safe and wonderful first flight for our 2 month old traveler!  An amazing flight crew On UA642 today\xe2\x80\xa6'
2018-11-07 14:04:32,"b'#UnitedAirlines has a long way to learn how to properly and efficiently board a plane. And by the way, flight atten\xe2\x80\xa6 https://t.co/CordR2aLd7'"
2018-11-07 14:03:59,b'Business opportunity. Airlines that provides comfortable cabin space. #delta #unitedAIRLINES #SouthwestAirlines'
2018-11-07 13:09:53,b'My First Interaction with United Airlines Customer Care Department\n#phillipsloop\n#unitedairlines\xe2\x80\xa6 https://t.co/oP434HQCgS'
2018-11-07 12:17:45,b'Hey @united- thanks SO much for no notification that our 5 am flight was cancelled! It was GREAT showing up to an a\xe2\x80\xa6 https://t.co/Wo8D5g59I7'
2018-11-07 09:23:03,b'RT @endaburke81: One from back in May is @united 737-9 on final for @flyLAXairport . Just passing the In-N-Out burger place (Which is blood\xe2\x80\xa6'
2018-11-07 06:47:36,"b'We are LOVING the @united lounge at @flyLAXairport - great artwork, awesome bar tenders, flavored water and delicio\xe2\x80\xa6 https://t.co/jRH6HmJbTJ'"
2018-11-07 06:38:28,"b'Some of the delightful amenities in the @united lounge at @flylaxairport ! We love the flavored waters, the bar sel\xe2\x80\xa6 https://t.co/tgp4nI9Q7I'"
2018-11-07 02:00:25,b'Let\xe2\x80\x99s go!! On my way to L.A.!!! On set tomorrow \xf0\x9f\x98\x8e\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x8e\xa5\xf0\x9f\x93\xba\xe2\x9c\x88\xef\xb8\x8f\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#actorslife #setlife #newbeginningsentertainment\xe2\x80\xa6 https://t.co/19qHSCS1pP'
2018-11-07 00:41:44,b'When your airplane is stopped on the runway #UnitedAirlines https://t.co/NrAcqQFHmp'
2018-11-07 00:18:46,"b'Earn 40,000 bonus miles with the United Explorer Card. I can be rewarded too, learn more. #travel #creditcard\xe2\x80\xa6 https://t.co/SWmzlkBdnc'"
2018-11-06 23:13:04,"b'Flying @united 40 min late departing (already boarded) then ""It will be another 55 minutes until we depart"" tires i\xe2\x80\xa6 https://t.co/lvWMrvZoMf'"
2018-11-06 23:02:30,"b'If you are from NJ and know someone named Patricia Atkins, please tell her that openly screaming at #UnitedAirlines\xe2\x80\xa6 https://t.co/EzusgvlJ27'"
2018-11-06 22:55:54,b'Checked in before my #Oahu #Hawaii flight with @united &amp; noticed the first item prohibited on the plane is #paint ?\xe2\x80\xa6 https://t.co/Q4mkzEc4Kh'
2018-11-06 22:17:01,"b'See how  Oscar Munoz, United Airlines CEO and LDC Board Member, stresses the importance of voting.\xe2\x80\xa6 https://t.co/TQ9L6Y7QOX'"
2018-11-06 22:09:10,b'#UnitedAirlines #help My husband was on flight 867 on 11/3 in 6L. He left a purple moleskin #Notebook written over\xe2\x80\xa6 https://t.co/dcjvtWnTl0'
2018-11-06 22:01:45,"b""Can't believe united airlines charges to have a second small carry on like a laptop case on economy.  This is so se\xe2\x80\xa6 https://t.co/x0Dij9v3U3"""
2018-11-06 21:17:20,"b""Reasons I will not fly @united again.\n1. Paying for a check-in luggage regardless of it's weight.\n2. Customer servi\xe2\x80\xa6 https://t.co/sptYIGATFT"""
2018-11-06 20:58:11,b'I have been sitting at the Houston George Bush Intercontinental airport for the past 5.5 hours (had to come early b\xe2\x80\xa6 https://t.co/mLERujsfwf'
2018-11-06 19:53:19,b'God I love flying #unitedairlines #chicagobound @ Charlotte Douglas International Airport https://t.co/bNQ3N1LLtw'
2018-11-06 19:17:07,b'First time passenger on United Airlines this week. Thanks @united for awesome flights. About to board the last leg.\xe2\x80\xa6 https://t.co/bNDCQCe58T'
2018-11-06 17:46:26,b'RT @KYLORENNYY: It\xe2\x80\x99s 7:16 and my flight leaves at 8:00.. I\xe2\x80\x99m still checking in! They\xe2\x80\x99re saying my rabbbit isn\xe2\x80\x99t going on?? Even though I ha\xe2\x80\xa6'
2018-11-06 16:55:17,"b""Annoying that pulling away from the gate is 'leaving on time' now we sit on the tarmac. #unitedairlines playing the game"""
2018-11-06 15:29:17,b'RT @AviationTribune: United Airlines Takes Delivery of Its First Boeing 787-10 #UnitedAirlines https://t.co/9IPoK5GDo7 https://t.co/IVicV0T\xe2\x80\xa6'
2018-11-06 15:23:09,b'RT @AviationTribune: United Airlines Takes Delivery of Its First Boeing 787-10 #UnitedAirlines https://t.co/9IPoK5GDo7 https://t.co/IVicV0T\xe2\x80\xa6'
2018-11-06 15:12:17,b'United Airlines Takes Delivery of Its First Boeing 787-10 #UnitedAirlines https://t.co/9IPoK5GDo7 https://t.co/IVicV0TvJC'
2018-11-06 14:34:09,b'RT @JaspreetUnited: Extremely excited for the 787-10 delivery &amp; also can\xe2\x80\x99t wait to see the new seatback IFE system flying in front of passe\xe2\x80\xa6'
2018-11-06 13:19:55,"b""I'll be flying most of today. Hopefully there will be good news before I go to bed tonight in #MO. #UnitedAirlines\xe2\x80\xa6 https://t.co/IMrZzjx2Bb"""
2018-11-06 12:17:57,b'It\xe2\x80\x99s 7:16 and my flight leaves at 8:00.. I\xe2\x80\x99m still checking in! They\xe2\x80\x99re saying my rabbbit isn\xe2\x80\x99t going on?? Even tho\xe2\x80\xa6 https://t.co/mWTJlbW6C7'
2018-11-06 11:15:16,"b'Dear #unitedairlines, pray tell, how are both one\xe2\x80\x99s feet supposed to fit on this tiny ass \xe2\x80\x9cottoman\xe2\x80\x9d? @ Newark Liber\xe2\x80\xa6 https://t.co/Cz8nZTzCIw'"
2018-11-06 05:28:07,b'Fun night bowling with 49er players and my daughter meeting Ian Williams\n#49ersfoundation #49ers #UnitedAirlines\xe2\x80\xa6 https://t.co/aP6hQyFTzw'
2018-11-06 05:04:36,"b""@FlyMe2Disney Don't be another #UnitedAirlines. Treat your customers with respect or, at least, common courtesy\n#delta @delta"""
2018-11-06 04:50:08,b'United Club am Flughafen Seattle https://t.co/zu2YFvwwBW #sea #unitedairlines #unitedclub'
2018-11-06 04:20:10,"b'Annual donation of the Ben Flyin Adventure Bears to Sky Ridge Medical Center, Pediatrics ED~\n#BenFlyin #DENSOC\xe2\x80\xa6 https://t.co/1S6dmsiGQ9'"
2018-11-06 03:56:47,"b'RT @UnitedFlyerHD: United Express ERJ-145 (N13908, opb ExpressJet) lining up on Houston IAH 33L, with an American A321 waiting behind \n#AvG\xe2\x80\xa6'"
2018-11-06 03:02:19,b'Welcome to St. Kitts! ..our new billboards are up \xf0\x9f\x8c\xb4\xf0\x9f\x98\x81 \xf0\x9f\xa5\xa5 Proud to have this island as our partner &amp; now 2 billboards\xe2\x80\xa6 https://t.co/N9z6MX37ym'
2018-11-06 03:01:26,b'@UnitedAirHelp really do not understand how the plane is half full and I am unable to move seats. Take notes from D\xe2\x80\xa6 https://t.co/DnmHWq03Wh'
2018-11-06 00:57:30,b'Is it ever possible for #unitedairlines to perform maintenance prior to passengers boarding their airplanes?'
2018-11-06 00:53:37,b'Trying to catch a flight out of Newark via @united this evening and am astonished by United\xe2\x80\x99s poor service - delays\xe2\x80\xa6 https://t.co/aTf3XedNkt'
2018-11-05 20:56:40,b'RT @JaspreetUnited: Extremely excited for the 787-10 delivery &amp; also can\xe2\x80\x99t wait to see the new seatback IFE system flying in front of passe\xe2\x80\xa6'
